scope,stage,topic_id,topic_label,metric,value
topic,initial,85.0,"backdoor, backdoor attacks, poisoning, poisoned, backdoor attack, backdoors, backdoored",abstract_share,0.0009858381983744843
topic,initial,85.0,"backdoor, backdoor attacks, poisoning, poisoned, backdoor attack, backdoors, backdoored",selected,False
topic,initial,86.0,"precipitation, weather, rainfall, nowcasting, downscaling, weather prediction, weather forecasting",abstract_count,392
topic,initial,86.0,"precipitation, weather, rainfall, nowcasting, downscaling, weather prediction, weather forecasting",abstract_share,0.0009734221001581811
topic,initial,86.0,"precipitation, weather, rainfall, nowcasting, downscaling, weather prediction, weather forecasting",selected,False
topic,initial,87.0,"shot learning, fsl, shot classification, shot, domain shot, meta learning, meta",abstract_count,388
topic,initial,87.0,"shot learning, fsl, shot classification, shot, domain shot, meta learning, meta",abstract_share,0.0009634892215851385
topic,initial,87.0,"shot learning, fsl, shot classification, shot, domain shot, meta learning, meta",selected,False
topic,initial,88.0,"code generation, code completion, code llms, code, programming languages, code editing, code translation",abstract_count,384
topic,initial,88.0,"code generation, code completion, code llms, code, programming languages, code editing, code translation",abstract_share,0.0009535563430120958
topic,initial,88.0,"code generation, code completion, code llms, code, programming languages, code editing, code translation",selected,False
topic,initial,89.0,"speech enhancement, enhancement, clean speech, speech, enhancement se, pesq, noisy speech",abstract_count,382
topic,initial,89.0,"speech enhancement, enhancement, clean speech, speech, enhancement se, pesq, noisy speech",abstract_share,0.0009485899037255744
topic,initial,89.0,"speech enhancement, enhancement, clean speech, speech, enhancement se, pesq, noisy speech",selected,False
topic,initial,90.0,"lasso, mean estimation, list decodable, group lasso, linear regression, volume sampling, quasi newton",abstract_count,379
topic,initial,90.0,"lasso, mean estimation, list decodable, group lasso, linear regression, volume sampling, quasi newton",abstract_share,0.0009411402447957924
topic,initial,90.0,"lasso, mean estimation, list decodable, group lasso, linear regression, volume sampling, quasi newton",selected,False
topic,initial,91.0,"dp, differentially private, differential privacy, differentially, dp sgd, private, dpsgd",abstract_count,375
topic,initial,91.0,"dp, differentially private, differential privacy, differentially, dp sgd, private, dpsgd",abstract_share,0.0009312073662227498
topic,initial,91.0,"dp, differentially private, differential privacy, differentially, dp sgd, private, dpsgd",selected,False
topic,initial,92.0,"t2i, unsafe, safety, vlms, lvlms, t2i models, vision language",abstract_count,375
topic,initial,92.0,"t2i, unsafe, safety, vlms, lvlms, t2i models, vision language",abstract_share,0.0009312073662227498
topic,initial,92.0,"t2i, unsafe, safety, vlms, lvlms, t2i models, vision language",selected,False
topic,initial,93.0,"photonic, optical, diffractive, optical neural, metasurfaces, metasurface, lithography",abstract_count,368
topic,initial,93.0,"photonic, optical, diffractive, optical neural, metasurfaces, metasurface, lithography",abstract_share,0.0009138248287199251
topic,initial,93.0,"photonic, optical, diffractive, optical neural, metasurfaces, metasurface, lithography",selected,False
topic,initial,94.0,"icl, demonstrations, context learning, demonstration selection, learning icl, demonstration, prompt tuning",abstract_count,367
topic,initial,94.0,"icl, demonstrations, context learning, demonstration selection, learning icl, demonstration, prompt tuning",abstract_share,0.0009113416090766644
topic,initial,94.0,"icl, demonstrations, context learning, demonstration selection, learning icl, demonstration, prompt tuning",selected,False
topic,initial,95.0,"pruning, filter pruning, network pruning, pruned, pruning methods, channel pruning, based pruning",abstract_count,364
topic,initial,95.0,"pruning, filter pruning, network pruning, pruned, pruning methods, channel pruning, based pruning",abstract_share,0.0009038919501468825
topic,initial,95.0,"pruning, filter pruning, network pruning, pruned, pruning methods, channel pruning, based pruning",selected,False
topic,initial,96.0,"asv, spoofing, deepfake, audio deepfake, asvspoof, speaker verification, deepfake detection",abstract_count,364
topic,initial,96.0,"asv, spoofing, deepfake, audio deepfake, asvspoof, speaker verification, deepfake detection",abstract_share,0.0009038919501468825
topic,initial,96.0,"asv, spoofing, deepfake, audio deepfake, asvspoof, speaker verification, deepfake detection",selected,False
topic,initial,97.0,"activation functions, forward forward, activation function, activation, swish, backpropagation, feedback alignment",abstract_count,364
topic,initial,97.0,"activation functions, forward forward, activation function, activation, swish, backpropagation, feedback alignment",abstract_share,0.0009038919501468825
topic,initial,97.0,"activation functions, forward forward, activation function, activation, swish, backpropagation, feedback alignment",selected,False
topic,initial,98.0,"ot, optimal transport, transport, wasserstein, sliced, sliced wasserstein, sinkhorn",abstract_count,361
topic,initial,98.0,"ot, optimal transport, transport, wasserstein, sliced, sliced wasserstein, sinkhorn",abstract_share,0.0008964422912171005
topic,initial,98.0,"ot, optimal transport, transport, wasserstein, sliced, sliced wasserstein, sinkhorn",selected,False
topic,initial,99.0,"diffusion language, masked diffusion, dllms, discrete diffusion, dlms, mdms, parallel decoding",abstract_count,359
topic,initial,99.0,"diffusion language, masked diffusion, dllms, discrete diffusion, dlms, mdms, parallel decoding",abstract_share,0.0008914758519305791
topic,initial,99.0,"diffusion language, masked diffusion, dllms, discrete diffusion, dlms, mdms, parallel decoding",selected,False
topic,initial,100.0,"load forecasting, electricity, forecasting, load, electricity price, term load, day ahead",abstract_count,359
topic,initial,100.0,"load forecasting, electricity, forecasting, load, electricity price, term load, day ahead",abstract_share,0.0008914758519305791
topic,initial,100.0,"load forecasting, electricity, forecasting, load, electricity price, term load, day ahead",selected,False
topic,initial,101.0,"protein, protein language, proteins, rna, protein sequence, protein sequences, peptide",abstract_count,358
topic,initial,101.0,"protein, protein language, proteins, rna, protein sequence, protein sequences, peptide",abstract_share,0.0008889926322873184
topic,initial,101.0,"protein, protein language, proteins, rna, protein sequence, protein sequences, peptide",selected,False
topic,initial,102.0,"mri, mri reconstruction, undersampled, accelerated mri, fully sampled, mr, magnetic resonance",abstract_count,357
topic,initial,102.0,"mri, mri reconstruction, undersampled, accelerated mri, fully sampled, mr, magnetic resonance",abstract_share,0.0008865094126440578
topic,initial,102.0,"mri, mri reconstruction, undersampled, accelerated mri, fully sampled, mr, magnetic resonance",selected,False
topic,initial,103.0,"speaker, speaker verification, diarization, speaker recognition, speaker diarization, plda, speaker embeddings",abstract_count,354
topic,initial,103.0,"speaker, speaker verification, diarization, speaker recognition, speaker diarization, plda, speaker embeddings",abstract_share,0.0008790597537142757
topic,initial,103.0,"speaker, speaker verification, diarization, speaker recognition, speaker diarization, plda, speaker embeddings",selected,False
topic,initial,104.0,"membership inference, inference attacks, membership, mias, inference attack, mia, attacks",abstract_count,353
topic,initial,104.0,"membership inference, inference attacks, membership, mias, inference attack, mia, attacks",abstract_share,0.0008765765340710151
topic,initial,104.0,"membership inference, inference attacks, membership, mias, inference attack, mia, attacks",selected,False
topic,initial,105.0,"kernel, distribution regression, ridge, colorings, svms, regression, nonparametric",abstract_count,347
topic,initial,105.0,"kernel, distribution regression, ridge, colorings, svms, regression, nonparametric",abstract_share,0.0008616772162114511
topic,initial,105.0,"kernel, distribution regression, ridge, colorings, svms, regression, nonparametric",selected,False
topic,initial,106.0,"microgrid, charging, renewable, prosumers, energy management, voltage control, electricity",abstract_count,347
topic,initial,106.0,"microgrid, charging, renewable, prosumers, energy management, voltage control, electricity",abstract_share,0.0008616772162114511
topic,initial,106.0,"microgrid, charging, renewable, prosumers, energy management, voltage control, electricity",selected,False
topic,initial,107.0,"sign language, sign, gloss, deaf, sign languages, asl, slt",abstract_count,345
topic,initial,107.0,"sign language, sign, gloss, deaf, sign languages, asl, slt",abstract_share,0.0008567107769249298
topic,initial,107.0,"sign language, sign, gloss, deaf, sign languages, asl, slt",selected,False
topic,initial,108.0,"variational inference, variational, metric learning, iwae, gradient estimator, iwae bound, implicit variational",abstract_count,343
topic,initial,108.0,"variational inference, variational, metric learning, iwae, gradient estimator, iwae bound, implicit variational",abstract_share,0.0008517443376384084
topic,initial,108.0,"variational inference, variational, metric learning, iwae, gradient estimator, iwae bound, implicit variational",selected,False
topic,initial,109.0,"fault diagnosis, fault, bearing fault, bearing, vibration, bearings, rotating machinery",abstract_count,342
topic,initial,109.0,"fault diagnosis, fault, bearing fault, bearing, vibration, bearings, rotating machinery",abstract_share,0.0008492611179951478
topic,initial,109.0,"fault diagnosis, fault, bearing fault, bearing, vibration, bearings, rotating machinery",selected,False
topic,initial,110.0,"compositional generalization, induction heads, bert, context compression, short context, long context, compositional",abstract_count,337
topic,initial,110.0,"compositional generalization, induction heads, bert, context compression, short context, long context, compositional",abstract_share,0.0008368450197788445
